Gouvernorat,Délégation,Localité,Texte annonce,Prix,Date
Nabeul,Nabeul,Henchir El Haouaria,10eme  campagne à el haouaria de nabeulcampagne à el haouaria de nabeul  vue panoramique de montagne et mer  superficie : 5000 m²  prix : 175000 dt  gsm : 98 226 330  22 808 100,175 000,25/02/2025
Nabeul,Kelibia,Kelibia,Occasion d investissement de 780 mètre carrévendre un terrain de 780 m² titre foncier collectif   avec vue sur mer a hammam el ghezaz. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégié  prix :1950 md ...,1 950 000,25/02/2025
Nabeul,Hammam El Ghezaz,Hammam Jebli,"Investir 1220 mètre carré a hammam jeblia vendre un terrain de 1220 m²  titre foncier collectif , emplacement davenir situé a hammam jebli avec un endroit magnifique de façade paradisiaque sur mer.  prix :1586 md pour plus inform ...",1 586 000,25/02/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Offre de terrain collectif pour les  investisseursprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif privilégie en front de mer avec accès direct a une plage magnifique. emplacement : hammam el ghezaz ezzahra  <br/ ...,90 000,25/02/2025
Nabeul,Hammamet,Hammamet,"Terrain 1127m à 5mn de la marinavente :terrain jabnoun : contact 95404051 / 72323600 immobilière maximum propose à la vente à hammamet sud,jebnoun à 5mn de la marina un très beau terrain constructible, papiers en bonne et due f ...",411 355,25/02/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Pour investir au cap bon 770 mètre carréprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif privilégie en front de mer avec accès direct a une plage magnifique. emplacement : hammam el ghezaz ezzahra  <br/ ...,1 155 000,25/02/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Bonne affaire de 1000  mètre carréà vendre un terrain de 1000 m² à titre foncier à ezzahra hammam el ghezaz pour investissement.  emplacement : situé à ezzahra hammam el ghezaz au bord de la mer   prix : 63 md  avance 15 md  ...,63 000,25/02/2025
Sousse,Akouda,Chatt Meriem,Terrain vue de mer 1653m prés de koussour gharnata#la sté akariet sarraj propose #a vendre #terrain #vue de mer (#1653m²) #zone des villas #prés de #koussour gharnata (#saniyet dar brahem) #documents fournis : #titre individuel  #prix: #200 ...,330 600,21/03/2024
Sousse,Kalaa El Kebira,Kalaa El Kebira,"Terrain agricole fertile à kalàa kébirad une superficie de 30350 m² ,terrain agricole situé à kalàa-kébira proche de montazeh ezzahra , terrain mis à la vente clôturé avec grillage ,comprenant 300 oliviers ,150 arbres fruitiers variés , ma ...",650 000,28/08/2022
Nabeul,Kelibia,Kerkouane,Un terrain  dans un endroit magnifique a kerkouaneun terrain de 2350 m²  à vendre pour investissement touristique écologique titre foncier  collectif a kerkouane. prix :1410md.    pour plus dinformation appeler : 27307890,1 410 000,25/02/2025
Nabeul,Kelibia,Kelibia,Occasion  de terrain  magique a kelibiaun terrain de 853 m²  à vendre pour investissement touristique écologique titre foncier  collectif kelibia. prix :2132.5 md.    pour plus dinformation appeler : 27307890,2 132 500,25/02/2025
Nabeul,Hammam El Ghezaz,Tamazrat,Occasion de 2500 mètre carré hammam el  ghazezun terrain de 2500 m²  à vendre pour investissement touristique écologique titre foncier  collectif a tamazrat. prix :1250 md.    pour plus dinformation appeler : 27307890,1 250 000,25/02/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Occasion de 1070 mètre carré au cap bonvendre un terrain de 1070 m² titre foncier collectif   avec vue sur mer a hammam el ghezaz. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégié . prix :1819  ...,1 819 000,25/02/2025
Sousse,Akouda,Chatt Meriem,Lot 1342m entre les jardins fleuris et zine bledi#la sté akariet sarraj #agence #immobilière (#agrée) propose #a vendre #terrain agricole #cloturé (#1342m²)#entre espace les #jardins fleuris et #zine bledi à proximité #mall of sousse  #planté ( ...,114 070,16/07/2024
Nabeul,El Haouaria,El Haouaria,Investir 2020 mètre carré a el haouariaprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif privilégie en front de mer avec accès direct a une plage magnifique. emplacement : el haouaria. superficie : ...,2 020 000,24/02/2025
Nabeul,Hammam El Ghezaz,Hammam Jebli,Un meilleur investissement a hammam jebliun terrain de 880 m²  à vendre pour investissement touristique écologique titre foncier  collectif a hammam jebli. prix :1144 md.    pour plus dinformation appeler : 27307890,1 144 000,24/02/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Dans un endroit magnifique 560 mètre carrédes terrains avec vue imprenable sur la mer. superficie à partir de 560 m² à hammam el ghezaz  ezzahra dans une zone en pleine expansion. accès direct à la plage.  prix :840 md   contact dir ...,840 000,24/02/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Occasion de 1015 mètre carré a hammam el  ghazezdes terrains avec vue imprenable sur la mer. superficie à partir de 1015 m² à hammam el ghezaz dans une zone en pleine expansion. accès direct à la plage. titre foncier collectif  prix :1725.5 md ...,1 725 500,24/02/2025
Nabeul,Kelibia,Kerkouane,Occasion de 3300 mètre carré au cap bonun merveilleux terrain titre foncier collectif agricole avec facade sur mer de kerkouane. superficie 3300  m² pour accueillir votre futur projet touristique .  prix :1980 md  contact direct  ...,1 980 000,24/02/2025
Nabeul,Kelibia,Dar Allouche,Pour investir un terrain de 990 mètre carrévendre un terrain de 990 m² titre foncier collectif   avec vue sur mer a dar allouche. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégié  prix :792 md . <b ...,792 000,24/02/2025
Nabeul,Kelibia,Kelibia,Offre de terrain de 945 mètre carré kelibiavendre un terrain de 945 m² titre foncier collectif   avec vue sur mer a kelibia. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégié  prix :2362.5 md .  <br ...,2 362 500,24/02/2025
Sfax,Sfax Sud,El Ain,Boura louzeil s agit d une boura de surface 11500m2 ou 19 zitouna situé de la route principale lain km 25 entrant a droit 300m  terrain excellent et bonne voisinage,80 000,21/11/2024
Nabeul,Hammam El Ghezaz,Tamazrat,3000 mètre carré   tamazratdes terrains avec vue imprenable sur la mer. superficie à partir de 3000 m² à hammam el ghezaz dans une zone en pleine expansion. accès direct à la plage. titre foncier collectif  prix :1500 md < ...,1 500 000,24/02/2025
Nabeul,Hammam El Ghezaz,Hammam Jebli,Bonne affaire  de 907  mètre carrédes terrains avec vue imprenable sur la mer. superficie à partir de 907 m² à hammam el ghezaz dans une zone en pleine expansion. accès direct à la plage. titre foncier collectif  prix :1179 md  < ...,1 179 100,24/02/2025
Nabeul,Hammam El Ghezaz,Hammam Jebli,"Meilleur investissement avec facilité de paiementa vendre un terrain de 1000 m² titre foncier collectif de vocation agricole, emplacement davenir situé entre hammam jebli et kerkouane avec un endroit magnifique de façade paradisiaque sur mer.  <br/ ...",63 000,07/08/2024
Nabeul,Hammam El Ghezaz,Ezzahra,"Investir un terrain de 645 mètre carréa vendre un terrain de 645 m² titre foncier collectif , 1ere position a la plage dezzahra kelibia emplacement dinvestissement avec façade sur mer panoramique  prix :967.5md.   pour plus in ...",967 500,24/02/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Occasion de  terrain  magique a hammam el ghezazvendre un terrain de 600 m² titre foncier collectif avec accès directe a la plage de hammam el ghezaz . prix: 1020 md pour plus dinfo  27307890,1 020 000,24/02/2025
Nabeul,Kelibia,Dar Allouche,Bonne occasion d investissement de 840 mètre carréprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif privilégie en front de mer avec accès direct a une plage magnifique. emplacement : dar allouche .  superfici ...,672 000,24/02/2025
Nabeul,Kelibia,Kelibia,"Investir un terrain de 694 mètre carréa vendre un terrain de 694 m² titre foncier collectif de vocation agricole, emplacement davenir situé a kelibia . prix :1735 md  . pour plus information appeler : 27307890",1 735 000,24/02/2025
Sousse,Kalaa El Kebira,Kalaa El Kebira,"Terrain agricole zaarna kalàa kébirasuperficie 16000 m² ,comprenant 140 pieds d olives ,100 arbres fruitiers variés  tous productifs ,sondage équipé de phovoltaique ,studio . terrain situé à 2 km de l entrée autoroute kàlaa-ké ...",320 000,02/10/2023
Nabeul,El Haouaria,El Haouaria,Bonne affaire de 1073 mètre carrédes terrains avec vue imprenable sur la mer. superficie à partir de 1073 m² à hammam el ghezaz dans une zone en pleine expansion. accès direct à la plage. titre foncier collectif  prix :1073 md   ...,1 073 000,24/02/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Terrain  magique  avec façade sur merun merveilleux terrain titre foncier avec façade sur mer à hammam el ghezaz.  superficie 5 hectare pour accueillir votre futur projet touristique.  prix : 1000 md par facilité offre valable  ...,1 000 000,24/02/2025
Nabeul,Hammam El Ghezaz,Tamazrat,2000 mètre carré collectif a  tamazratun terrain de 2000 m²  à vendre pour investissement touristique écologique titre foncier  collectif de vocation agricole a tamazrat. prix :1000 md.    pour plus dinformation appeler : 27307 ...,1 000 000,24/02/2025
Sousse,Sidi Bou Ali,Sidi Bou Ali,"Terrain entre sidi bouali et k kébiraterrain agricole situé à l arrière d eco-village entre sidi bou ali et kalàa kébira  environ 6 hectares double accès nord/est , comprenant 600 pieds d olives  présence d  eléctricité , terra ...",3 500 000,02/10/2023
Nabeul,Hammam El Ghezaz,Ezzahra,Un meilleur  investissement a hammem el ghezzazprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif privilégie en front de mer avec accès direct a une plage magnifique. emplacement : hammam el ghezaz ezzahra  <br/ ...,63 000,24/02/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Occasion  de 770 mètre carré au cap bonun merveilleux terrain titre foncier collectif agricole avec façade sur mer de hammam el ghezaz ezzahra. superficie 770  m² pour accueillir votre futur projet touristique .  prix :1155 md  c ...,1 155 000,24/02/2025
Nabeul,Kelibia,Kerkouane,"Occasion de1600 mètre carré a kerkouanenous vous offrons une opportunité dinvestissement en tunisie, acheter un terrain  de titre foncier collectif au bord de la plage kerkouane. surface : 1600 m² prix : 960 md     pour plu ...",960 000,24/02/2025
Sousse,Kalaa El Kebira,Kalaa El Kebira,Terrain agricole prés du mallagence immobilière du lac hammam sousse met en vente un terrain agricole juste à larriére du mall of sousse de surface 2535m2 comprenant 26 oliviers .titre foncier .prix 130dt/m2 négociable .infos et ...,329 550,14/10/2022
Nabeul,Beni Khalled,Beni Khalled,"Terrain pointe vtm011entre beni khalled et korba a meznin et sur le goudron direct et sur une colline avec une vue sur le village , chez beya immobiliere à  vendre un 17000m²  (référence ; . terrain pointe vtm011 .)  ...",240 000,24/02/2025
Nabeul,Kelibia,Kelibia,"780 mètre carré au  bord de la mernous vous offrons une opportunité dinvestissement en tunisie, acheter un terrain  de titre foncier collectif au bord de la plage kelibia. surface : 780 m² prix : 1950 md     pour plus  ...",1 950 000,24/02/2025
Nabeul,El Haouaria,El Haouaria,"Bonne affaire  de 970  mètre carréon  propose un terrain de 970 m²  de titre foncier collectif  avec vue imprenable sur la mer situés a el haouaria. prix :970  md.  pour plus dinformations, veuillez nous contacter au  27307 ...",970 000,24/02/2025
Nabeul,Beni Khalled,Beni Khalled,"Terrain kobra vtm010beni khalled direction korba, a meznine  ,chez beya immobiliere à  vendre direct sur le goudron quartes hectares ( 500pieds doliviers) (référence ; terrain kobra vtm010.) a moitie clôturé.  equi ...",600 000,24/02/2025
Sousse,Akouda,Chatt Meriem,"Terrain foukaya chatt leriemd une superficie de 1931 m² , situé en 2ème position par rapport à la voie goudronnée ,présence de électricité ,sonede ,comprenant 11 pieds d olives terrain à el foukayaa chott-meriem mis à  ...",122 000,31/08/2023
Nabeul,Hammam El Ghezaz,Tamazrat,Bonne affaire d investissement a tamazratvendre un terrain de 2500 m² titre foncier collectif avec vue sur mer a hammam el ghezaz tamazrat. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégié  prix  ...,1 690 000,24/02/2025
Nabeul,Hammam El Ghezaz,Hammam Jebli,Investir un terrain de 1300 mètre carrévendre un terrain de 1300 m² titre foncier collectif   avec vue sur mer a hammam jebli . profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégié  prix :1690 md . ...,1 690 000,24/02/2025
Nabeul,Beni Khalled,Beni Khalled,"Terrain perla vtn012a 50km de tunis a meznin et sur le goudron  .chez beya immobiliere à  vendre un hectare  (référence ; . terrain perla vtn012.) remarque on trouve devant le terrain une ligne de gaz de ville , sonede é ...",100 000,24/02/2025
Nabeul,Dar Chaabane Elfehri,El Frinine,"Terrain fatima vtm013dar chaaban , frenin , chez beya immobiliere à vendre une ferme de  deux hectares et demi  (référence ; terrain fatima vtm013..) la ferme sur le goudron direct avec une maison , un studio , un bu ...",600 000,24/02/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,"Occasion de hammam  el ghezaz  au cap bona vendre un terrain de 1070 m ² titre foncier collectif , 1ere position a la plage dezzahra kelibia emplacement dinvestissement avec façade sur mer panoramique sur plage hammam el ghezaz. prix  ...",1 819 000,24/02/2025
Nabeul,Kelibia,Dar Allouche,Terrain pour  les investisseurs dar allouchevendre un terrain de 913 m² titre foncier collectif   avec vue sur mer a dar alouche. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégié  prix :730.4 md .   ...,730 400,24/02/2025
Nabeul,El Haouaria,El Haouaria,Terrain agricole de 16 hect a el haouariaterrain agricole de 16 hectares (160 000m2) a el haouaria cap bon  notre agence ranime immo vous propose pour la vente terrain agricole de 16 hectares (160 000m2) situé dans un quartier calm ...,10 000,20/02/2025
Gafsa,Gafsa Nord,Echabiba,"Terrain sur la rue principale à gafsa nordterrain à vendre à gafsa nord prés de chabiba, 25km de gafsa centre, sur la rue principale, superficie : 137500 mètres carrés, 39 metres de largeur sur 390 metres de longueur idéale pour un projet, av ...",200 000,23/02/2025
Nabeul,Hammamet,Sidi Hmed,"Terrain à  sidi hammed  4070 mc 30 oliviersa vendre : terrain de 4 070 m² situé à sidi hammed, à environ 1,5 km de lécole primaire et de la mosquée, et à seulement 10 minutes de route de hammamet sud. le terrain dispose dun titre foncie ...",305 250,22/02/2025
